tweet_id,claim_time,claim_title,claim_triple,user_1_note,user_1_label,user_1_secondary,user_1_confidence,user_1_duration_seconds,re_user_1_label,re_user_1_secondary,re_user_1_confidence,re_user_1_duration_seconds,user_2_note,user_2_label,user_2_secondary,user_2_confidence,user_2_duration_seconds,re_user_2_note,re_user_2_label,re_user_2_secondary,re_user_2_confidence,re_user_2_duration_seconds,user_3_note,user_3_label,user_3_secondary,user_3_confidence,user_3_duration_seconds,re_user_3_label,re_user_3_secondary,re_user_3_confidence,re_user_3_duration_seconds,user_4_note,user_4_label,user_4_secondary,user_4_confidence,user_4_duration_seconds,re_user_4_note,re_user_4_label,re_user_4_secondary,re_user_4_confidence,re_user_4_duration_seconds,user_5_note,user_5_label,user_5_secondary,user_5_confidence,user_5_duration_seconds,re_user_5_note,re_user_5_label,re_user_5_secondary,re_user_5_confidence,re_user_5_duration_seconds,user_6_note,user_6_label,user_6_secondary,user_6_confidence,user_6_duration_seconds,re_user_6_note,re_user_6_label,re_user_6_secondary,re_user_6_confidence,re_user_6_duration_seconds,representative
1.54497184464159e+18,2018-10-22,Disinfo: US orchestrated unfair vote in Macedonian parliament on name change,"US, orchestrated, unfair vote in Macedonian parliament",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,7.529,,other,,5.0,7.471,,,,,,,,,,,y
1.5367310781358e+18,2020-10-05,Disinfo: Italy and other states have deliberately used the COVID-19 pandemic to establish sanitary dictatorships,"Italy, have deliberately used, the COVID-19 pandemic to establish sanitary dictatorships",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,11.751,,,,,,,,,,,,,,,,y
1.52618258048315e+18,2022-05-22,Disinfo: NATO expansion to increase tension in the region,"NATO expansion, to increase, tension in the region",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo,,4.0,16.541,,,,,,,,,,,,,,,,y
1.54429914483102e+18,2020-03-31,"Disinfo: Italian newspaper, NATO waging disinformation campaign against Russia's COVID-19 aid to Italy","NATO, is waging, disinformation campaign against Russia's COVID-19 aid to Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,15.226,,,,,,,,,,,,,,,,y
1.5048967066385e+18,2020-06-05,Disinfo: The protests in the US is a standoff between Trump and the globalist corporations,"Trump, is involved in, standoff with globalist corporations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,9.876,,,,,,,,,,,,,,,,y
1.55029190988893e+18,2016-09-22,"Disinfo: The US, Israel, Daesh and Al-Qaeda work together in Syria","Israel, works together in Syria, with US, Daesh and Al-Qaeda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No mention of Israel so not sure if Entails is the right label.,misinfo,other,3.0,59.694,,,,,,,,,,,,,,,,y
1.51713817960568e+18,2018-04-30,Disinfo: Pilots are resigning from German Air Force – they don’t want to fight against Russia,"Pilots, resigning from, German Air Force because they don't want to fight against Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,50.233,,,,,,,,,,,,,,,,y
1.62584810619263e+18,2019-09-06,Disinfo: Climate activists and complicit media manipulate scientific data to impose green dictatorship,"Complicit media, manipulate, scientific data to impose green dictatorship",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,67.253,,,,,,,,,,,,,,,,y
1.52261747615202e+18,2018-10-22,Disinfo: US orchestrated unfair vote in Macedonian parliament on name change,"US, orchestrated, unfair vote in Macedonian parliament",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,17.345,,,,,,,,,,,,,,,,y
1.52287891511454e+18,2020-10-26,Disinfo: Moldova could be the target of Western-backed colour revolution to pressure Russia,"Western-backed colour revolution, to pressure, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo,other,3.0,25.184,,,,,,,,,,,,,,,,n
1.52363224450967e+18,2019-01-14,Disinfo: A concerted campaign against Russia and Russian people in the US and UK,"US, is conducting a concerted campaign, against Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,7.179,,,,,,,,,,,,,,,,y
1.54403000763841e+18,2021-01-20,"Disinfo: The US is collapsing, it is no longer neither a country nor a nation","The US, is no longer, a country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,18.709,,,,,,,,,,,,,,,,y
1.6158401441538e+18,2020-12-07,"Disinfo: The “systemic racism” paradigm is deadly for America’s white people, which are disenfranchised and oppressed","America’s white people, are, oppressed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debunk,,5.0,26.057,,other,,4.0,12.231,,,,,,,,,,,y
1.52181497498486e+18,2020-09-21,Disinfo: The West’s attack against Belarus is also an attack against Russia,"The West's attack against Belarus, is also an attack against, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,1033.587,,,,,,,,,,,,,,,,y
1.50435027621161e+18,2017-11-14,Disinfo: Sweden under pressure to adopt Islamic national flag,"Sweden, under pressure to adopt, Islamic national flag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,6.754,,other,,5.0,28.318,,,,,,,,,,,y
1.55382503450185e+18,2017-05-04,Disinfo: Al Jazeera has filmed staged chemical attacks in Syria,"Al Jazeera, has filmed, staged chemical attacks in Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,25.11,,other,,4.0,24.074,,,,,,,,,,,y
1.50865523392013e+18,2021-01-26,"Disinfo: Liberals want to kill Christians, or at least they want to kill Christian beliefs and practices","Liberals, want to kill, Christians",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,10.109,,other,,5.0,9.534,,,,,,,,,,,y
1.50408658784757e+18,2020-06-05,Disinfo: The protests in the US is a standoff between Trump and the globalist corporations,"Protests in the US, is, a standoff between Trump and globalist corporations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,16.145,,,,,,,,,,,,,,,,y
1.583426819386e+18,2020-07-20,Disinfo: Russia does not interfere in other countries sovereign affairs,"Russia, does not interfere, in other countries sovereign affairs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo,,5.0,26.246,,,,,,,,,,,,,,,,y
1.51402900351823e+18,2019-11-14,Disinfo: White Helmets staged faked chemical attacks to justify Western intervention in Syria,"White Helmets, staged, faked chemical attacks to justify Western intervention in Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo,other,3.0,42.872,,misinfo,other,3.0,17.33,,,,,,,,,,,y
1.6302426258519e+18,2019-06-24,"Disinfo: FBI, CIA, NSA, the Pentagon, the mainstream media are the enemies of Real America","the Pentagon, is, enemy of Real America",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,5.742,,other,,5.0,7.379,,,,,,,,,,,y
1.51090373512342e+18,2020-01-22,Disinfo: Warsaw rewriting WWII history for propaganda purposes,"Warsaw, is rewriting, WWII history",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,6.918,,other,,5.0,56.003,,,,,,,,,,,y
1.5629129720366e+18,2018-11-08,Disinfo: The UK and not Russia interfered in the US presidential elections,"Russia, did not interfere in, US presidential elections",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,misinfo,3.0,26.539,,debunk,misinfo,3.0,31.506,,,,,,,,,,,y
1.51221040610592e+18,2019-05-23,Disinfo: Unpublished OPCW report confirms Douma chemical attack staged,"Unpublished OPCW report, confirms, Douma chemical attack staged",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No mention of an unpublished document in tweet, but everything else seems to match.",misinfo,other,3.0,65.166,,debunk,other,3.0,20.187,,,,,,,,,,,y
1.55315886844373e+18,2023-01-24,"Disinfo: US army confessed it used Ukraine to trap Russia, preparing Taiwan trap for China","US army, confessed, it used Ukraine to trap Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,33.817,,other,,4.0,19.72,,,,,,,,,,,y
1.60056620864596e+18,2016-06-06,Disinfo: Brussels wants to lift anti-Russian sanctions,"Brussels, wants to lift, anti-Russian sanctions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debunk,,4.0,9.595,,debunk,,4.0,8.533,,,,,,,,,,,y
1.55374104462533e+18,2020-09-05,Disinfo: Western civilisation killed by the US’s self-hating White liberals and the Jews of the Frankfurt School,"Western civilisation, killed by, the Jews of the Frankfurt School",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,18.162,,other,,4.0,18.706,,,,,,,,,,,y
1.5386104327133e+18,2018-06-22,"Disinfo: OPCW politicized by the West, does not comply with its own standards","OPCW, does not comply with, its own standards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,26.468,,,,,,,,,,,,,,,,y
1.6092381903925e+18,2018-12-15,Disinfo: Ukrainian boats illegally crossed the Russian maritime border,"Ukrainian boats, illegally crossed, the Russian maritime border",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""they"" could refer to Ukraine or Russia?",misinfo,other,3.0,60.458,,other,,5.0,28.732,,,,,,,,,,,y
1.53504118331075e+18,2017-12-14,Disinfo: The Russian Army is not involved in the war in Ukraine,"Russian Army, is not, involved in war in Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Changed answer after rereading. Can't unselect secondary label.,other,,4.0,53.181,,debunk,,4.0,27.579,,,,,,,,,,,y
1.56749714062414e+18,2020-12-07,"Disinfo: The “systemic racism” paradigm is deadly for America’s white people, which are disenfranchised and oppressed","America’s white people, are, oppressed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,11.224,,,,,,,,,,,,,,,,y
1.60118141305503e+18,2021-01-09,Disinfo: The ”Deep State” lured the passionate protestors into storming the Capitol,"""Deep State"", lured, passionate protestors into storming the Capitol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,9.848,,,,,,,,,,,,,,,,y
1.51410925324142e+18,2021-01-14,"Disinfo: Ukraine, not Russia, is the perpetrator of human rights abuses in Crimea","Ukraine, is, perpetrator of human rights abuses in Crimea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,16.957,,,,,,,,,,,,,,,,n
1.63286909534641e+18,2019-03-29,Disinfo: France and Belgium to stage chemical attack in Syria,"France, to stage, chemical attack in Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,21.709,,other,,5.0,13.469,,,,,,,,,,,y
1.51865572843269e+18,2019-10-12,Disinfo: Orthodox world splits over “Ukrainian question”,"Orthodox world, splits over, Ukrainian question",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unsure on triple's ""Orthodox world"" vs tweet's ""Russian Orthodox Church"".",misinfo,other,3.0,40.424,,,,,,,,,,,,,,,,y
1.61860161245665e+18,2020-11-23,Disinfo: The sexual revolution has killed more people than the Russian and the Chinese communist revolutions,"Sexual revolution, has killed more people than, Russian communist revolution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not sure what the cultural revolution is and if it is the same as the sexual revolution?,other,,5.0,38.403,,,,,,,,,,,,,,,,y
1.53918691414164e+18,2018-05-24,"Disinfo: No evidence presented by JIT on MH17, only a colorful video based on information fabricated by bloggers from the Bellingcat agency","JIT, presented, a colorful video based on information fabricated by bloggers from the Bellingcat agency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,38.826,,other,,5.0,11.53,,,,,,,,,,,y
1.56207589042681e+18,2016-05-16,Disinfo: European officials recognize Crimea and vote against anti-Russian sanctions,"European officials, recognize, Crimea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Confusing triple.,debunk,other,1.0,283.442,Triple lacks context,debunk,other,2.0,16.942,,,,,,,,,,,y
1.616133698013e+18,2020-01-14,"Disinfo: PS752: Iranian elites attempt to betray Iraq, Syria, Palestine and their own people","Iranian elites, attempt to betray, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,10.564,,,,,,,,,,,,,,,,y
1.569762532189e+18,2015-11-13,Disinfo: 22-minute-video devoted to Litvinenko case in the UK,"22-minute-video, is devoted to, Litvinenko case in the UK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,18.074,,,,,,,,,,,,,,,,y
1.62117444280952e+18,,Disinfo: US might be developing weaponised insects,"US, might be developing, weaponised insects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,13.709,,,,,,,,,,,,,,,,y
1.5138377380507e+18,2018-06-23,Disinfo: White Helmets Plotting False Flag Chemical Attack in Southern Syria,"White Helmets, plotting, False Flag Chemical Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White helments not necessarily plotting the attack.,other,misinfo,3.0,39.065,,,,,,,,,,,,,,,,y
1.63486433520085e+18,2020-11-23,Disinfo: The sexual revolution has killed more people than the Russian and the Chinese communist revolutions,"Sexual revolution, has killed more people than, Russian communist revolution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not sure if they are talking about the Sexual revolution or not.,debunk,other,2.0,55.235,,other,,5.0,17.354,,,,,,,,,,,y
1.62400327137019e+18,2019-11-11,"Disinfo: Bolivia and Venezuela: Two countries, same US-promoted hybrid war","Bolivia, is involved in, US-promoted hybrid war",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,36.682,,other,,4.0,28.211,,,,,,,,,,,y
1.62260621724291e+18,2020-04-15,Disinfo: Ukrainian Russophobes behind La Stampa's anti-Russian disinformation campaign,"Ukrainian Russophobes, are behind, La Stampa's anti-Russian disinformation campaign",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,11.608,,other,,4.0,7.808,,,,,,,,,,,y
1.52444930898824e+18,2016-02-03,Disinfo: Zika virus is owned by American and British companies and...,"British companies, own, Zika virus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,12.341,,other,,5.0,13.129,,,,,,,,,,,y
1.53085010449582e+18,2019-01-14,Disinfo: A concerted campaign against Russia and Russian people in the US and UK,"UK, is conducting a concerted campaign, against Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,9.305,,,,,,,,,,,,,,,,y
1.50576300680611e+18,2020-06-29,"Disinfo: As a result of the revolt in the US, pro-Trump whites are marked for political, economic, cultural if not physical extermination","Pro-Trump whites, are marked for, economic extermination",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,32.674,,,,,,,,,,,,,,,,y
1.577299385717e+18,2016-09-01,Disinfo: The new YouTube rules mean censorship for alternative political views,"Alternative political views, are subjected to, censorship on YouTube",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo,,4.0,16.045,,,,,,,,,,,,,,,,y
1.49966641169794e+18,2016-12-03,Disinfo: The UK did not send a single gram of flour to the civilians in Aleppo,"UK, did not send, a single gram of flour to Aleppo civilians",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,26.756,,,,,,,,,,,,,,,,y
1.60529034544903e+18,2020-03-06,Disinfo: Biased JIT ignores massive data supplied by Russia,"Biased JIT, ignores, massive data supplied by Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,24.049,,,,,,,,,,,,,,,,y
1.54980418324684e+18,2021-10-06,Disinfo: Russia’s liberal and pro-Western opposition groups aim to destabilise Russia,"Pro-Western opposition groups, aim to, destabilise Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,122.333,,,,,,,,,,,,,,,,y
1.50920243561678e+18,2016-09-13,Disinfo: Zbigniew Brzezinski says that the US is behind the coup in Turkey,"Zbigniew Brzezinski, says, the US is behind the coup in Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,10.855,,other,,5.0,22.309,,,,,,,,,,,y
1.50866364138572e+18,2021-03-08,Disinfo: No evidence Russia waged disinformation campaign targeting Western coronavirus vaccines,"Russian disinformation campaign, did not target, Western coronavirus vaccines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,13.305,,misinfo,other,3.0,14.642,,,,,,,,,,,y
1.50695773587048e+18,2021-02-20,Disinfo: Terrorists plan false flag chemical attacks in Syria,"Terrorists, plan, false flag chemical attacks in Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,1137.13,,,,,,,,,,,,,,,,y
1.63114738667555e+18,2021-01-29,Disinfo: Americans and Europeans sent Navalny back to Russia to divert attention,"Europeans, sent, Navalny back to Russia to divert attention",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,14.554,,,,,,,,,,,,,,,,y
1.55634143038935e+18,2021-01-20,"Disinfo: The US is collapsing, it is no longer neither a country nor a nation","The US, is no longer, a nation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,8.352,,other,,5.0,5.198,,,,,,,,,,,y
1.50754809932922e+18,2021-09-22,"Disinfo: As a result of anti-COVID policies, Italy and other states wage war against their own people like Nazis","Italy, wages war against, their own people as a result of anti-COVID policies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,32.588,,other,,5.0,8.468,,,,,,,,,,,y
1.54295825950142e+18,2019-11-12,Disinfo: Washington behind Bolivia coup,"Washington, behind, Bolivia coup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,18.052,,,,,,,,,,,,,,,,y
1.50115899301585e+18,2017-12-14,Disinfo: The Russian Army is not involved in the war in Ukraine,"Russian Army, is not, involved in war in Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo,other,3.0,13.66,,misinfo,,4.0,23.192,,,,,,,,,,,y
1.51360171367188e+18,2019-10-07,Disinfo: NATO forced Ukraine to adopt anti-Russian foreign policy,"NATO, forced, Ukraine to adopt anti-Russian foreign policy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,19.247,,other,,5.0,28.086,,,,,,,,,,,y
1.58280351667806e+18,2016-05-16,Disinfo: European officials recognize Crimea and vote against anti-Russian sanctions,"European officials, vote against, anti-Russian sanctions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,21.26,,debunk,,4.0,20.025,,,,,,,,,,,y
1.623454984645e+18,2020-03-05,Disinfo: The freedom of speech is purged from Western media outlets,"Western media outlets, have purged, the freedom of speech",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debunk,other,3.0,60.406,,,,,,,,,,,,,,,,y
1.63294641819237e+18,2018-09-07,"Disinfo: UK doesn't have any evidence of what happened in Salisbury, it wants to start an anti-Russian hysteria","UK, wants, to start an anti-Russian hysteria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo,,4.0,12.155,,,,,,,,,,,,,,,,y
1.51558625408333e+18,2021-10-29,"Disinfo: Ukraine's Euromaidan coup led to civil war, Crimea's reunification with Russia","Ukraine's Euromaidan coup, led to, civil war",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not sure if the tweet means that the coup only led to the crimea referendum, or if it also led to the civil war in donbas.",misinfo,other,3.0,59.802,,,,,,,,,,,,,,,,y
1.6281623258983e+18,2022-05-24,Disinfo: Russian operation in Ukraine to protect Donbas from genocide,"Donbas, is protected from, genocide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,15.246,,other,,5.0,13.819,,,,,,,,,,,y
1.61860996897376e+18,2016-05-18,Disinfo: NATO announces war policy against Russia: the Alliance has revoked...,"NATO, announces, war policy against Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No mention of war policy,misinfo,other,3.0,46.429,,,,,,,,,,,,,,,,y
1.57034643461206e+18,2019-06-24,"Disinfo: FBI, CIA, NSA, the Pentagon, the mainstream media are the enemies of Real America","the mainstream media, are, enemies of Real America",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,12.714,,,,,,,,,,,,,,,,y
1.54435326663653e+18,2017-09-06,Disinfo: RT leads among TV news channels on YouTube with 5 billion views,"RT (Russia Today), leads, among TV news channels on YouTube",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,19.703,,other,,4.0,16.996,,,,,,,,,,,y
1.51643246170566e+18,2020-04-05,Disinfo: The Coronavirus story is a lie.. It’s all about 5G,"Coronavirus story, is, a lie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Covid mentioned in hashtags, but as is Russia and Ukraine so not sure.",misinfo,other,2.0,61.706,,misinfo,other,3.0,19.826,,,,,,,,,,,y
1.51502205785514e+18,2021-08-16,Disinfo: Western media suppresses all facts and opinions that differ from official narratives,"Western media, suppresses, all opinions differing from official narratives",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo,,4.0,11.491,,,,,,,,,,,,,,,,y
1.5460459887077e+18,2019-08-30,Disinfo: Rasputin was killed by the Anglo-Zionist Empire,"Rasputin, was killed by, the Anglo-Zionist Empire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient information to tell if they are talking about rasputin.,other,misinfo,1.0,52.147,,,,,,,,,,,,,,,,y
1.50953638772018e+18,2021-07-12,Disinfo: OPCW report proves Navalny's case was prepared in advance,"OPCW report, proves, Navalny's case was prepared in advance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,55.587,,,,,,,,,,,,,,,,y
1.52434716382377e+18,2020-03-31,"Disinfo: Italian newspaper, NATO waging disinformation campaign against Russia's COVID-19 aid to Italy","NATO, is waging, disinformation campaign against Russia's COVID-19 aid to Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,28.029,,,,,,,,,,,,,,,,y
1.52077469410599e+18,2021-10-12,Disinfo: Americans developed a technology that can strip states of their sovereignty without war,"American technology, can strip, states of their sovereignty without war",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,29.501,,,,,,,,,,,,,,,,y
1.51462652353755e+18,2021-07-30,Disinfo: US Democrats stole the 2020 presidential elections,"US Democrats, stole, the 2020 presidential elections",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo,,4.0,11.607,,misinfo,,5.0,13.143,,,,,,,,,,,y
1.55763343550148e+18,2020-01-22,Disinfo: Warsaw rewriting WWII history for propaganda purposes,"Warsaw, is using, WWII history for propaganda purposes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,7.229,,,,,,,,,,,,,,,,y
1.53897151844055e+18,2018-04-30,Disinfo: Pilots are resigning from German Air Force – they don’t want to fight against Russia,"Pilots, resigning from, German Air Force because they don't want to fight against Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,10.414,,other,,5.0,11.338,,,,,,,,,,,y
1.50946824645349e+18,2019-05-31,Disinfo: 9/11 was a Jewish-Zionist job,"9/11, was a job of, Jewish-Zionists",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,8.804,,other,,4.0,11.806,,,,,,,,,,,y
1.53504162014752e+18,2017-12-14,Disinfo: The Russian Army is not involved in the war in Ukraine,"Russian Army, is not, involved in war in Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debunk,misinfo,3.0,24.39,,,,,,,,,,,,,,,,y
1.49839219904578e+18,2019-01-14,Disinfo: Banning Russia from the Olympics is a modern form of racism,"Banning Russia from the Olympics, is, a modern form of racism",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,15.259,,,,,,,,,,,,,,,,y
1.61883909892776e+18,2020-12-07,"Disinfo: The “systemic racism” paradigm is deadly for America’s white people, which are disenfranchised and oppressed","America’s white people, are, disenfranchised",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,25.066,,,,,,,,,,,,,,,,y
1.58900461949331e+18,2021-01-28,Disinfo: The US is heading towards a civil war,"US, is heading towards, civil war",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,42.061,,other,,5.0,12.181,,,,,,,,,,,y
1.62355452938724e+18,2022-11-18,Disinfo: Kyiv and the West shot down flight MH17 in attempt to kill Putin or discredit Russia,"The West, shot down, flight MH17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debunk,,5.0,15.222,,,,,,,,,,,,,,,,y
1.61227696788511e+18,2023-01-10,Disinfo: SBU digs corpses up to stage provocations and accuse Russia of imaginary war crimes,"SBU, digs up, corpses to stage provocations of imaginary war crimes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Can't unselect secondary label so just put same as primary.,misinfo,,5.0,84.554,,,,,,,,,,,,,,,,y
1.51596402438254e+18,2015-12-09,"Disinfo: The IMF entered the Cold War, forgives Ukraine's debt to...","IMF, entered, the Cold War",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,24.551,,,,,,,,,,,,,,,,y
1.55373362920499e+18,2020-01-27,Disinfo: ISIS has been a useful tool of Israel and the US to keep Syria in chaos,"Israel and the US, use ISIS to keep, Syria in chaos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,15.8,,other,,4.0,17.967,,,,,,,,,,,y
1.52092353254847e+18,2019-03-29,Disinfo: France and Belgium to stage chemical attack in Syria,"Belgium, to stage, chemical attack in Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,12.124,,other,,5.0,11.276,,,,,,,,,,,y
1.52659395529026e+18,2019-02-27,Disinfo: US military in Syria give ISIS militants safe passage in exchange for gold,"US military in Syria, give, safe passage to ISIS militants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,4.0,28.397,,misinfo,other,2.0,16.597,,,,,,,,,,,y
1.51679446895902e+18,2020-04-06,Disinfo: The main idea behind the EU was blown out during coronavirus,"Main idea behind EU, was blown out, during coronavirus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,20.926,,,,,,,,,,,,,,,,y
1.61047533564817e+18,2020-12-07,"Disinfo: The “systemic racism” paradigm is deadly for America’s white people, which are disenfranchised and oppressed","America’s white people, are, disenfranchised",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,,5.0,14.515,,other,,4.0,26.515,,,,,,,,,,,y
